geography,week_start_date,total_cases,pcr_cases,igm_cases,hospitalized_cases,complete_week,source_file_id,source_publication_date,retrieved_at_utc,source_page
pr,2021-06-21,5,5,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-06-28,13,11,2,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-07-05,19,17,2,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-07-12,11,9,2,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-07-19,10,8,2,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-07-26,5,5,0,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-08-02,11,8,3,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-08-09,15,11,4,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-08-16,8,8,0,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-08-23,10,8,2,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-08-30,11,8,3,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-09-06,7,5,2,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-09-13,12,10,2,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-09-20,10,7,3,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-09-27,9,7,2,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-10-04,9,8,1,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-10-11,17,15,2,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-10-18,7,6,1,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-10-25,8,8,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-11-01,7,6,1,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-11-08,12,12,0,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-11-15,5,4,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-11-22,18,17,1,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-11-29,9,8,1,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-12-06,10,10,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-12-13,15,14,1,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-12-20,6,6,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2021-12-27,4,3,1,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-01-03,9,9,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-01-10,14,11,3,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-01-17,13,11,2,9,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-01-24,3,3,0,0,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-01-31,10,8,2,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-02-07,7,7,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-02-14,6,5,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-02-21,7,6,1,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-02-28,10,7,3,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-03-07,5,3,2,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-03-14,12,9,3,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-03-21,9,6,3,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-03-28,4,3,1,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-04-04,5,5,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-04-11,4,3,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-04-18,11,6,5,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-04-25,7,5,2,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-05-02,2,2,0,0,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-05-09,7,5,2,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-05-16,6,4,2,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-05-23,7,3,4,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-05-30,3,2,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-06-06,4,4,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-06-13,3,3,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-06-20,2,2,0,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-06-27,4,4,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-07-04,6,4,2,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-07-11,5,3,2,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-07-18,10,7,3,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-07-25,5,5,0,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-08-01,9,9,0,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-08-08,11,11,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-08-15,20,16,4,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-08-22,18,16,2,11,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-08-29,21,20,1,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-09-05,28,28,0,9,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-09-12,22,16,6,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-09-19,33,31,2,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-09-26,39,37,2,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-10-03,48,40,8,20,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-10-10,46,42,4,12,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-10-17,48,39,9,19,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-10-24,52,46,6,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-10-31,51,44,7,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-11-07,69,61,8,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-11-14,59,51,8,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-11-21,66,60,6,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-11-28,70,65,5,19,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-12-05,62,57,5,28,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-12-12,42,40,2,18,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-12-19,40,39,1,11,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2022-12-26,31,28,3,12,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-01-02,28,24,4,15,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-01-09,36,31,5,14,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-01-16,27,23,4,9,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-01-23,25,20,5,7,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-01-30,25,18,7,9,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-02-06,24,14,10,10,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-02-13,16,14,2,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-02-20,22,21,1,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-02-27,15,13,2,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-03-06,11,8,3,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-03-13,14,13,1,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-03-20,14,11,3,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-03-27,12,8,4,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-04-03,10,6,4,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-04-10,6,4,2,0,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-04-17,5,3,2,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-04-24,5,4,1,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-05-01,7,5,2,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-05-08,5,3,2,2,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-05-15,7,4,3,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-05-22,11,7,4,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-05-29,8,5,3,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-06-05,13,10,3,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-06-12,14,9,5,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-06-19,9,8,1,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-06-26,4,3,1,1,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-07-03,5,5,0,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-07-10,15,10,5,4,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-07-17,17,9,8,3,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-07-24,21,11,10,8,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-07-31,37,22,15,10,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-08-07,34,16,18,11,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-08-14,16,9,7,5,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-08-21,17,13,4,6,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-08-28,24,14,10,11,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-09-04,43,28,15,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-09-11,44,30,14,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-09-18,31,23,8,22,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-09-25,36,27,9,25,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-10-02,28,23,5,16,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-10-09,38,32,6,23,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-10-16,34,30,4,19,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-10-23,35,29,6,24,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-10-30,39,34,5,15,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-11-06,43,35,8,27,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-11-13,49,41,8,26,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-11-20,50,38,12,32,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-11-27,44,37,7,29,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
pr,2023-12-04,57,46,11,38,True,2450f009-9079-4bdb-8799-1600bdd4fce1,2026-06-04T15:56:55.527867Z,2026-07-18T15:41:28.688988+00:00,https://datos.salud.pr.gov
